Date,EURUSD=X,GBPUSD=X,JPY=X
2017-05-19,1.1113580465316772,1.2958402633666992,111.4010009765625
2017-05-22,1.120485782623291,1.3012192249298096,111.28399658203125
2017-05-23,1.123885989189148,1.2995283603668213,110.89099884033203
2017-05-24,1.11793053150177,1.2956557273864746,111.95700073242188
2017-05-25,1.1230907440185547,1.2980270385742188,111.52400207519531
2017-05-26,1.121076226234436,1.293326497077942,111.7300033569336
2017-05-29,1.1176055669784546,1.281427025794983,111.25599670410156
2017-05-30,1.1129041910171509,1.281410574913025,111.17400360107422
2017-05-31,1.117168664932251,1.2809016704559326,110.83899688720703
2017-06-01,1.1243535280227661,1.2875481843948364,110.7959976196289
2017-06-02,1.1215791702270508,1.2888258695602417,111.43699645996094
2017-06-05,1.128082513809204,1.2870012521743774,110.46299743652344
2017-06-06,1.1256824731826782,1.2907389402389526,110.38099670410156
2017-06-07,1.1271415948867798,1.2906723022460938,109.50900268554688
2017-06-08,1.125517725944519,1.2962098121643066,109.9000015258789
2017-06-09,1.1184805631637573,1.2722970247268677,109.85900115966797
2017-06-12,1.1201971769332886,1.2739177942276,110.28800201416016
2017-06-13,1.1196202039718628,1.2669775485992432,109.9209976196289
2017-06-14,1.1208877563476562,1.2750548124313354,110.05500030517578
2017-06-15,1.1215791702270508,1.2754452228546143,109.44599914550781
2017-06-16,1.1146905422210693,1.275835633277893,110.9520034790039
2017-06-19,1.120824933052063,1.277955174446106,110.9540023803711
2017-06-20,1.1144545078277588,1.273236632347107,111.6729965209961
2017-06-21,1.1136974096298218,1.263248324394226,111.33399963378906
2017-06-22,1.1167196035385132,1.2675718069076538,111.30999755859375
2017-06-23,1.1149640083312988,1.267812728881836,111.29000091552734
2017-06-26,1.1198835372924805,1.2743399143218994,111.23899841308594
2017-06-27,1.118355631828308,1.2724589109420776,111.85800170898438
2017-06-28,1.1339154243469238,1.281295657157898,112.18800354003906
2017-06-29,1.1382650136947632,1.2941465377807617,112.35399627685547
2017-06-30,1.144164800643921,1.3011176586151123,112.00900268554688
2017-07-03,1.1423088312149048,1.301642656326294,112.26200103759766
2017-07-04,1.1371389627456665,1.2948671579360962,113.38600158691406
2017-07-05,1.1360150575637817,1.2934937477111816,112.96199798583984
2017-07-06,1.1346874237060547,1.2931759357452393,113.18699645996094
2017-07-07,1.1424784660339355,1.2973533868789673,113.14900207519531
2017-07-10,1.140380859375,1.2891249656677246,113.98500061035156
2017-07-12,1.1473942995071411,1.2859586477279663,113.74800109863281
2017-07-13,1.1418914794921875,1.2893743515014648,113.33499908447266
2017-07-14,1.140393853187561,1.294716238975525,113.41799926757812
2017-07-17,1.1475391387939453,1.311131477355957,112.39700317382812
2017-07-18,1.1474337577819824,1.3053126335144043,112.58100128173828
2017-07-19,1.1549744606018066,1.303865909576416,111.99500274658203
2017-07-20,1.1528440713882446,1.3032711744308472,111.87699890136719
2017-07-21,1.1628718376159668,1.2965459823608398,111.88500213623047
2017-07-24,1.1681697368621826,1.3004746437072754,110.94499969482422
